Country Name,Country Code,Series Name,Series Code,2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Oman,OMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.188,75.451,75.694,75.922,76.141,76.358,76.578,76.801,77.029,..
Other small states,OSS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,26.0098475918662,25.7374279820291,25.5040791520084,25.2524378917009,25.011809525349,24.7334660486336,24.4747310041048,24.1763272463735,23.8832773087547,..
Other small states,OSS,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,8.30974600425528
Other small states,OSS,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
Other small states,OSS,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Other small states,OSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.6093742903757,64.3127492193275,64.9491907478681,65.52609661838,66.0780866933603,66.5481671616232,66.9694323628375,67.3639125558869,67.6950312773975,..
Pacific island small states,PSS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,26.861632660116,26.5046407803304,26.1221493586286,25.8619296725858,25.3405744594975,24.9424564335563,24.553553146931,24.1697700217088,23.7870439514756,..
Pacific island small states,PSS,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,15.1267082182282
Pacific island small states,PSS,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,40.6578075955071,40.6210447266117,40.3920451337556,40.4284545456419,40.4505976623879,39.9279777838131,40.2438479654043,40.8810700351151,41.7775902133727,..
Pacific island small states,PSS,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Pacific island small states,PSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.9783492363544,69.249026870779,69.5143525936684,69.7727485966317,70.0202020857441,70.2563982610723,70.4801476585577,70.6923836808558,70.8953763898592,..
Pakistan,PAK,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,30.188,30.217,30.175,30.041,29.823,29.53,29.163,28.727,28.233,..
Pakistan,PAK,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,8.35
Pakistan,PAK,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,175,170,167,166,167,169,170,171,172,..
Pakistan,PAK,Income share held by highest 10%,SI.DST.10TH.10,..,..,25.8,26.8,..,26,..,..,..,..
Pakistan,PAK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.565,64.845,65.134,65.419,65.686,65.927,66.139,66.322,66.481,..
Palau,PLW,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,14.5,13.3,11.9,11.8,12.7,13,13.7,13.7,12,..
Palau,PLW,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,15.89
Palau,PLW,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
Palau,PLW,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Palau,PLW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,..
Panama,PAN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,21.459,21.284,21.102,20.901,20.676,20.424,20.146,19.846,19.533,..
Panama,PAN,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,8.33
Panama,PAN,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,151,131,116,104,94,83,75,69,66,..
Panama,PAN,Income share held by highest 10%,SI.DST.10TH.10,41.1,40.2,39.8,39.7,39.8,39.6,38.6,39,37.9,..
Panama,PAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.46,76.641,76.828,77.021,77.216,77.413,77.61,77.806,78.001,..
Papua New Guinea,PNG,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,30.843,30.393,29.942,29.499,29.072,28.666,28.286,27.933,27.606,..
Papua New Guinea,PNG,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,17.65
Papua New Guinea,PNG,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Income share held by highest 10%,SI.DST.10TH.10,..,31,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.247,64.455,64.634,64.791,64.937,65.082,65.23,65.384,65.544,..
Paraguay,PRY,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,23.036,22.731,22.422,22.118,21.835,21.581,21.354,21.146,20.947,..
Paraguay,PRY,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,8.27
Paraguay,PRY,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,77,81,84,84,83,81,80,76,71,..
Paraguay,PRY,Income share held by highest 10%,SI.DST.10TH.10,40.1,38.1,40.5,41.4,36.9,37.3,40.7,36.7,37.3,..
Paraguay,PRY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.887,72.089,72.285,72.47,72.638,72.786,72.913,73.023,73.12,..
Peru,PER,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,21.278,21.072,20.876,20.673,20.452,20.203,19.924,19.615,19.281,..
Peru,PER,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,5.95
Peru,PER,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,117,105,93,82,71,64,58,54,50,..
Peru,PER,Income share held by highest 10%,SI.DST.10TH.10,35.8,35.5,34.4,33.7,33.5,32.9,32.3,32.8,32.7,..
Peru,PER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.258,73.475,73.681,73.883,74.088,74.298,74.518,74.747,74.983,..
Philippines,PHL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,25.706,25.245,24.845,24.505,24.209,23.939,23.688,23.447,23.21,..
Philippines,PHL,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,7.07
Philippines,PHL,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,102,93,87,87,91,95,97,96,93,..
Philippines,PHL,Income share held by highest 10%,SI.DST.10TH.10,..,32.7,..,..,32.9,..,..,31.3,..,..
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.105,68.211,68.32,68.433,68.553,68.68,68.813,68.951,69.094,..
Poland,POL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.9,10.9,10.9,10.2,10.1,9.7,9.9,9.7,10.1,..
Poland,POL,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,5.91
Poland,POL,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
Poland,POL,Income share held by highest 10%,SI.DST.10TH.10,26.7,26.6,26.2,25.9,25.6,25.6,25.2,25.1,..,..
Poland,POL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.5439024390244,75.6951219512195,76.2463414634146,76.6951219512195,76.7463414634146,77,77.6024390243903,77.4512195121951,77.4512195121951,..
Portugal,PRT,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.9,9.4,9.6,9.2,8.5,7.9,7.9,8.3,8.4,..
Portugal,PRT,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,9.85
Portugal,PRT,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
Portugal,PRT,Income share held by highest 10%,SI.DST.10TH.10,28.9,27.4,28.2,28.6,27.7,27.5,27.4,27.3,..,..
Portugal,PRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.5243902439025,78.7268292682927,79.0268292682927,80.4707317073171,80.3731707317073,80.7219512195122,81.1219512195122,81.1243902439025,81.1268292682927,..
Post-demographic dividend,PST,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.5308969894123,11.2751566261389,11.1450370137633,10.959000141537,10.9146855017757,10.6200952055067,10.6428881701333,10.555338742747,10.4599363617437,..
Post-demographic dividend,PST,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,7.50568400775215
Post-demographic dividend,PST,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
Post-demographic dividend,PST,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Post-demographic dividend,PST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.1582670311795,79.4801562156159,79.6891390884495,79.9580461554345,80.0902068652795,80.2750209062562,80.5363009398934,80.4078604078664,80.4560228553087,..
Pre-demographic dividend,PRE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,41.5450815342345,41.1654819414107,40.754667251054,40.3162412360062,39.8590889179224,39.3918285374558,38.9221945064566,38.45621277132,37.9978313568773,..
Pre-demographic dividend,PRE,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,4.87216786851938
Pre-demographic dividend,PRE,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,150.621909028116,146.695046135728,143.673440974884,140.303833928913,134.54099835223,131.099743125899,129.32174467384,128.363400683421,128.110722432706,..
Pre-demographic dividend,PRE,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Pre-demographic dividend,PRE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.6497231504729,56.3142491650078,56.941263827174,57.5263150037381,58.0752465786474,58.592984737382,59.0792358613815,59.5346694120201,59.9614390590829,..
Puerto Rico,PRI,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.79,11.72,11.3,11.1,10.6,10.1,9.7,9,9,..
Puerto Rico,PRI,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,12.9
Puerto Rico,PRI,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
Puerto Rico,PRI,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Puerto Rico,PRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.9034878048781,78.1498048780488,78.4081707317073,78.6711951219512,78.9264146341463,79.1673902439024,79.3901219512195,79.5961219512195,79.7883170731707,..
Qatar,QAT,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.638,11.982,11.486,11.135,10.876,10.666,10.483,10.313,10.146,..
Qatar,QAT,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,16.52
Qatar,QAT,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.049,77.169,77.301,77.443,77.59,77.739,77.888,78.036,78.184,..
Romania,ROU,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.8,10.9,10.5,9.7,10,9.4,9.7,10,9.6,..
Romania,ROU,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,9.74
Romania,ROU,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
Romania,ROU,Income share held by highest 10%,SI.DST.10TH.10,23.2,22.1,21.9,21.4,21.5,21.6,..,..,22.2,..
Romania,ROU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.5658536585366,73.309756097561,73.4585365853659,74.409756097561,74.4121951219512,75.0634146341463,74.9609756097561,75.0121951219512,75.0121951219512,..
Russian Federation,RUS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12,12.3,12.5,12.6,13.3,13.2,13.3,13.3,12.9,..
Russian Federation,RUS,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,6.18
Russian Federation,RUS,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,Income share held by highest 10%,SI.DST.10TH.10,32.5,31.1,30.6,31.1,32.2,32.4,31.9,29.7,..,..
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.9492682926829,68.6846341463415,68.8412195121951,69.6839024390244,70.0721951219512,70.5787804878049,70.7436585365854,71.1682926829268,71.5929268292683,..
Rwanda,RWA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,36.482,35.935,35.314,34.633,33.919,33.199,32.485,31.786,31.105,..
Rwanda,RWA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,4.28
Rwanda,RWA,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,346,324,301,276,260,251,247,240,232,..
Rwanda,RWA,Income share held by highest 10%,SI.DST.10TH.10,..,..,44.3,..,..,43.2,..,..,..,..
Rwanda,RWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.565,61.962,63.14,64.106,64.911,65.598,66.188,66.696,67.129,..
Samoa,WSM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,28.824,28.413,27.91,27.338,26.74,26.156,25.61,25.118,24.689,..
Samoa,WSM,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,9.21
Samoa,WSM,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,24,24,23,23,22,23,23,22,22,..
Samoa,WSM,Income share held by highest 10%,SI.DST.10TH.10,34.1,..,..,..,..,..,..,..,..,..
Samoa,WSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.288,72.71,73.122,73.513,73.875,74.206,74.504,74.77,75.013,..
San Marino,SMR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11,10.6666666666667,10.3333333333333,10,9.7,9.4,9.1,8.2,7.9,..
San Marino,SMR,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,5.64
San Marino,SMR,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,85.4170731707317,..,..,..,..,..
Sao Tome and Principe,STP,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,37.49,37.085,36.671,36.241,35.789,35.314,34.823,34.326,33.834,..
Sao Tome and Principe,STP,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,2.42
Sao Tome and Principe,STP,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,48,43,40,37,35,35,37,38,40,..
Sao Tome and Principe,STP,Income share held by highest 10%,SI.DST.10TH.10,..,..,24.2,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.5,65.709,65.875,66.008,66.125,66.241,66.361,66.488,66.624,..
Saudi Arabia,SAU,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,22.973,22.502,22.018,21.54,21.087,20.668,20.284,19.921,19.562,..
Saudi Arabia,SAU,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,17.72
Saudi Arabia,SAU,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,17,18,18,17,15,13,11,10,9,..
Saudi Arabia,SAU,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.331,73.44,73.574,73.73,73.896,74.066,74.234,74.4,74.561,..
Senegal,SEN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,38.475,38.39,38.243,38.009,37.683,37.269,36.772,36.208,35.599,..
Senegal,SEN,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,2.42
Senegal,SEN,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,123,107,93,86,81,77,71,66,63,..
Senegal,SEN,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,31,..,..,..,..,..,..
Senegal,SEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.755,63.485,64.177,64.814,65.393,65.914,66.376,66.784,67.146,..
Serbia,SRB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.4,9.6,9.4,9.1,9.3,9.2,9.3,9.3,9.2,..
Serbia,SRB,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,10.08
Serbia,SRB,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
Serbia,SRB,Income share held by highest 10%,SI.DST.10TH.10,22.5,22.5,23,..,..,23,..,23.1,..,..
Serbia,SRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.8853658536585,73.9853658536586,74.3365853658537,74.5365853658537,74.8365853658537,75.1853658536585,75.3365853658537,75.2878048780488,75.2390243902439,..
Seychelles,SYC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.8,18.1,16.8,18.6,18.6,17.4,17,17,17.4,..
Seychelles,SYC,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,10.55
Seychelles,SYC,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,39.9,..,..,..,..
Seychelles,SYC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.1634146341463,73.0829268292683,73.1975609756098,72.7243902439024,74.2756097560976,73.119512195122,73.2292682926829,74.2951219512195,74.309756097561,..
Sierra Leone,SLE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,41.309,40.452,39.563,38.675,37.818,37.014,36.277,35.611,35.006,..
Sierra Leone,SLE,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,2.42
Sierra Leone,SLE,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,260,242,227,212,196,180,169,162,160,..
Sierra Leone,SLE,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,26.9,..,..,..,..,..,..
Sierra Leone,SLE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.432,47.348,48.224,49.034,49.762,50.401,50.951,51.423,51.835,..
Singapore,SGP,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.2,9.9,9.3,9.5,10.1,9.3,9.8,9.7,9.4,..
Singapore,SGP,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,10.99
Singapore,SGP,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.790243902439,81.2414634146342,81.5414634146342,81.7439024390244,81.9951219512195,82.2463414634147,82.4951219512195,82.7439024390244,82.7951219512195,..
Sint Maarten (Dutch part),SXM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,13,12.5,13.1,12.9,12,14,14.1,..,..,..
Sint Maarten (Dutch part),SXM,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.5365853658537,75.5878048780488,..,..,73.0536585365854,..,..,..,..,..
Slovak Republic,SVK,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.7,11.4,11.2,11.3,10.3,10.1,10.2,10.3,10.6,..
Slovak Republic,SVK,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,7.29
Slovak Republic,SVK,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Income share held by highest 10%,SI.DST.10TH.10,21.3,21.8,21.8,20.9,20.5,22.1,20.3,20.9,..,..
Slovak Republic,SVK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.7048780487805,74.909756097561,75.1121951219512,75.9585365853659,76.109756097561,76.4121951219512,76.8121951219512,76.5634146341463,76.5634146341463,..
Slovenia,SVN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.8,10.7,10.9,10.7,10.7,10.2,10.3,10,9.9,..
Slovenia,SVN,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,7.25
Slovenia,SVN,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,Income share held by highest 10%,SI.DST.10TH.10,20.1,20.6,20.7,20.7,21.1,21.4,21.1,21,..,..
Slovenia,SVN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.7658536585366,78.9707317073171,79.4219512195122,79.9707317073171,80.1243902439024,80.3219512195122,81.0780487804878,80.7756097560976,80.7756097560976,..
Small states,SST,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,24.4522409406669,24.215023409429,23.9823161125383,23.7891941397862,23.5594591397486,23.3106167482027,23.0543056949414,22.8084039188692,22.5423647557656,..
Small states,SST,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,9.36726990692718
Small states,SST,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,109.58685661939,110.482264099016,111.670446169926,111.311656849704,110.10279043656,108.425828700059,108.117926346873,106.914709148495,104.60238049903,..
Small states,SST,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Small states,SST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.5840544655187,66.1397443703018,66.6469087860997,67.1100546688336,67.552301780979,67.9348940975643,68.2783177925297,68.6005261847654,68.8744875145215,..
Solomon Islands,SLB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,33.568,33.055,32.47,31.832,31.169,30.509,29.871,29.269,28.713,..
Solomon Islands,SLB,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,18.68
Solomon Islands,SLB,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,70,69,67,67,65,64,65,67,70,..
Solomon Islands,SLB,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,29.2,..,..,..,..
Solomon Islands,SLB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.641,68.118,68.572,69.001,69.4,69.771,70.113,70.43,70.726,..
Somalia,SOM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,45.922,45.609,45.277,44.934,44.596,44.271,43.961,43.661,43.362,..
Somalia,SOM,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,6.05
Somalia,SOM,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.323,53.652,53.986,54.332,54.694,55.072,55.467,55.876,56.293,..
South Africa,ZAF,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,22.836,22.678,22.51,22.322,22.108,21.865,21.594,21.297,20.981,..
South Africa,ZAF,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,5.52
South Africa,ZAF,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,27,27,26,24,21,19,16,14,13,..
South Africa,ZAF,Income share held by highest 10%,SI.DST.10TH.10,51.3,..,51.3,..,..,..,50.5,..,..,..
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.72,54.701,55.888,57.201,58.545,59.83,60.993,61.981,62.774,..
South Asia,SAS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,23.6296504694524,23.1116170750992,22.5971444627771,22.1034612334105,21.6463434317839,21.2345660961221,20.870676791672,20.5493937611289,20.2604742716566,..
South Asia,SAS,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,9.93783504311129
South Asia,SAS,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,138.177653715898,128.262130080918,122.410430659685,119.782224365176,119.060870629028,118.534881060227,118.685533180961,118.697117576917,117.822648549246,..
South Asia,SAS,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.0371485828198,66.4365292656335,66.8267569031017,67.2011962411029,67.5537216461953,67.8811450205299,68.181081594181,68.4565258804813,68.710533053122,..
South Asia (IDA & IBRD),TSA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,23.6296504694524,23.1116170750992,22.5971444627771,22.1034612334105,21.6463434317839,21.2345660961221,20.870676791672,20.5493937611289,20.2604742716566,..
South Asia (IDA & IBRD),TSA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,9.93783504311129
South Asia (IDA & IBRD),TSA,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,138.177653715898,128.262130080918,122.410430659685,119.782224365176,119.060870629028,118.534881060227,118.685533180961,118.697117576917,117.822648549246,..
South Asia (IDA & IBRD),TSA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.0371485828198,66.4365292656335,66.8267569031017,67.2011962411029,67.5537216461953,67.8811450205299,68.1810815941811,68.4565258804813,68.710533053122,..
South Sudan,SSD,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,39.169,38.755,38.336,37.915,37.5,37.095,36.7,36.315,35.936,..
